estado_importacao,chave_importacao,duplicado_provavel,ordem_cronologica,matricula,vin_chassi,processo_oficina,folha_obra,data_documento,hora_documento,data_hora_documento,origem_maquina,tipo_registo,resumo,link_documento_original,origem_ficheiro,lote_importacao,observacoes_importacao,criado_por,criado_em,km_leitura,modulo_calculador,referencia_software,edicao_calibracao,edicao_software,data_telecarregamento,numero_telecarregamentos,fornecedor_ecu,referencia_material,km_ultima_reposicao_manutencao,km_ate_proxima_manutencao,dias_ate_proxima_manutencao,dias_desde_ultima_reposicao_manutencao,numero_manutencoes_efetuadas,limite_temporal_ultrapassado,limite_quilometrico_ultrapassado,limiar_manutencao_km,duracao_manutencao_meses,inicio_primeira_manutencao_km,duracao_antes_primeira_manutencao_meses,gestao_manutencao,taxa_diluicao_oleo_pct,taxa_carbono_oleo_pct,protecao_anti_diluicao,intervalo_calculado_calculador_km,existem_defeitos,numero_total_codigos_eventos,codigos_principais,defeito_critico,estado_principal,caracterizacao_resumo_defeito,km_associado_defeito,acao_recomendada
validado,32f4bcf88454e284,sim,4,BH-68-EC,VR3EFYHT2PJ945589,,,2026-04-13,,2026-04-13,Autel,lubrificacao_motor,informacoes lubrificacao motor,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-13_BH-68-EC_VR3EFYHT2PJ945589_lubrificacao_motor_informacoes-lubrificacao-motor.pdf,2026-04-13_VR3EFYHT2PJ945589_informacoes-lubrificacao-motor_4.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,6cb6b3e81482ed43,sim,5,BH-68-EC,VR3EFYHT2PJ945589,,,2026-04-13,,2026-04-13,Autel,manutencao,informacoes de manutencao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-13_BH-68-EC_VR3EFYHT2PJ945589_manutencao_informacoes-de-manutencao.pdf,2026-04-13_VR3EFYHT2PJ945589_informacoes-de-manutencao_1.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,6cb6b3e81482ed43,sim,6,BH-68-EC,VR3EFYHT2PJ945589,,,2026-04-13,,2026-04-13,Autel,manutencao,informacoes de manutencao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-13_BH-68-EC_VR3EFYHT2PJ945589_manutencao_informacoes-de-manutencao.pdf,2026-04-13_VR3EFYHT2PJ945589_informacoes-de-manutencao_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,6cb6b3e81482ed43,sim,7,BH-68-EC,VR3EFYHT2PJ945589,,,2026-04-13,,2026-04-13,Autel,manutencao,informacoes de manutencao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-13_BH-68-EC_VR3EFYHT2PJ945589_manutencao_informacoes-de-manutencao.pdf,2026-04-13_VR3EFYHT2PJ945589_informacoes-de-manutencao_3.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,6cb6b3e81482ed43,sim,8,BH-68-EC,VR3EFYHT2PJ945589,,,2026-04-13,,2026-04-13,Autel,manutencao,informacoes de manutencao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-13_BH-68-EC_VR3EFYHT2PJ945589_manutencao_informacoes-de-manutencao.pdf,2026-04-13_VR3EFYHT2PJ945589_informacoes-de-manutencao_4.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,a6cb25e1679be889,sim,1,BL-82-IQ,VR3FBYHZ0RY569207,,,2026-03-24,,2026-03-24,Autel,leitura_defeitos,relatorio de diagnostico do veiculo,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/03_Marco/2026-03-24_BL-82-IQ_VR3FBYHZ0RY569207_leitura_defeitos_relatorio-de-diagnostico-do-veiculo.pdf,2026-03-24_VR3FBYHZ0RY569207_relatorio-de-diagnostico-do-veiculo_1.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,a6cb25e1679be889,sim,2,BL-82-IQ,VR3FBYHZ0RY569207,,,2026-03-24,,2026-03-24,Autel,leitura_defeitos,relatorio de diagnostico do veiculo,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/03_Marco/2026-03-24_BL-82-IQ_VR3FBYHZ0RY569207_leitura_defeitos_relatorio-de-diagnostico-do-veiculo.pdf,2026-03-24_VR3FBYHZ0RY569207_relatorio-de-diagnostico-do-veiculo_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,a6cb25e1679be889,sim,3,BL-82-IQ,VR3FBYHZ0RY569207,,,2026-03-24,,2026-03-24,Autel,leitura_defeitos,relatorio de diagnostico do veiculo,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/03_Marco/2026-03-24_BL-82-IQ_VR3FBYHZ0RY569207_leitura_defeitos_relatorio-de-diagnostico-do-veiculo.pdf,2026-03-24_VR3FBYHZ0RY569207_relatorio-de-diagnostico-do-veiculo_3.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,a6cb25e1679be889,sim,4,BL-82-IQ,VR3FBYHZ0RY569207,,,2026-03-24,,2026-03-24,Autel,leitura_defeitos,relatorio de diagnostico do veiculo,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/03_Marco/2026-03-24_BL-82-IQ_VR3FBYHZ0RY569207_leitura_defeitos_relatorio-de-diagnostico-do-veiculo.pdf,2026-03-24_VR3FBYHZ0RY569207_relatorio-de-diagnostico-do-veiculo_4.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,fb52b05f6b5bbfb3,sim,5,BL-82-IQ,VR3FBYHZ0RY569207,,,2026-03-24,,2026-03-24,Autel,lubrificacao_motor,informacoes lubrificacao motor,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/03_Marco/2026-03-24_BL-82-IQ_VR3FBYHZ0RY569207_lubrificacao_motor_informacoes-lubrificacao-motor.pdf,2026-03-24_VR3FBYHZ0RY569207_informacoes-lubrificacao-motor_1.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,fb52b05f6b5bbfb3,sim,6,BL-82-IQ,VR3FBYHZ0RY569207,,,2026-03-24,,2026-03-24,Autel,lubrificacao_motor,informacoes lubrificacao motor,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/03_Marco/2026-03-24_BL-82-IQ_VR3FBYHZ0RY569207_lubrificacao_motor_informacoes-lubrificacao-motor.pdf,2026-03-24_VR3FBYHZ0RY569207_informacoes-lubrificacao-motor_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,fb52b05f6b5bbfb3,sim,7,BL-82-IQ,VR3FBYHZ0RY569207,,,2026-03-24,,2026-03-24,Autel,lubrificacao_motor,informacoes lubrificacao motor,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/03_Marco/2026-03-24_BL-82-IQ_VR3FBYHZ0RY569207_lubrificacao_motor_informacoes-lubrificacao-motor.pdf,2026-03-24_VR3FBYHZ0RY569207_informacoes-lubrificacao-motor_3.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,fb52b05f6b5bbfb3,sim,8,BL-82-IQ,VR3FBYHZ0RY569207,,,2026-03-24,,2026-03-24,Autel,lubrificacao_motor,informacoes lubrificacao motor,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/03_Marco/2026-03-24_BL-82-IQ_VR3FBYHZ0RY569207_lubrificacao_motor_informacoes-lubrificacao-motor.pdf,2026-03-24_VR3FBYHZ0RY569207_informacoes-lubrificacao-motor_4.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,7959e7d22300c01d,sim,9,BL-82-IQ,VR3FBYHZ0RY569207,,,2026-03-24,,2026-03-24,Autel,manutencao,informacoes de manutencao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/03_Marco/2026-03-24_BL-82-IQ_VR3FBYHZ0RY569207_manutencao_informacoes-de-manutencao.pdf,2026-03-24_VR3FBYHZ0RY569207_informacoes-de-manutencao_1.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,7959e7d22300c01d,sim,10,BL-82-IQ,VR3FBYHZ0RY569207,,,2026-03-24,,2026-03-24,Autel,manutencao,informacoes de manutencao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/03_Marco/2026-03-24_BL-82-IQ_VR3FBYHZ0RY569207_manutencao_informacoes-de-manutencao.pdf,2026-03-24_VR3FBYHZ0RY569207_informacoes-de-manutencao_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,7959e7d22300c01d,sim,11,BL-82-IQ,VR3FBYHZ0RY569207,,,2026-03-24,,2026-03-24,Autel,manutencao,informacoes de manutencao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/03_Marco/2026-03-24_BL-82-IQ_VR3FBYHZ0RY569207_manutencao_informacoes-de-manutencao.pdf,2026-03-24_VR3FBYHZ0RY569207_informacoes-de-manutencao_3.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,7959e7d22300c01d,sim,12,BL-82-IQ,VR3FBYHZ0RY569207,,,2026-03-24,,2026-03-24,Autel,manutencao,informacoes de manutencao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/03_Marco/2026-03-24_BL-82-IQ_VR3FBYHZ0RY569207_manutencao_informacoes-de-manutencao.pdf,2026-03-24_VR3FBYHZ0RY569207_informacoes-de-manutencao_4.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,0bfb3b47a2de6459,sim,1,BL-82-IQ,VR3FBYHZ0RY569207,,,2026-04-01,,2026-04-01,Autel,lubrificacao_motor,informacoes lubrificacao motor,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-01_BL-82-IQ_VR3FBYHZ0RY569207_lubrificacao_motor_informacoes-lubrificacao-motor.pdf,2026-04-01_VR3FBYHZ0RY569207_informacoes-lubrificacao-motor_1.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,0bfb3b47a2de6459,sim,2,BL-82-IQ,VR3FBYHZ0RY569207,,,2026-04-01,,2026-04-01,Autel,lubrificacao_motor,informacoes lubrificacao motor,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-01_BL-82-IQ_VR3FBYHZ0RY569207_lubrificacao_motor_informacoes-lubrificacao-motor.pdf,2026-04-01_VR3FBYHZ0RY569207_informacoes-lubrificacao-motor_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,b36e87afa93f349d,sim,3,BL-82-IQ,VR3FBYHZ0RY569207,,,2026-04-01,,2026-04-01,Autel,manutencao,informacoes de manutencao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-01_BL-82-IQ_VR3FBYHZ0RY569207_manutencao_informacoes-de-manutencao.pdf,2026-04-01_VR3FBYHZ0RY569207_informacoes-de-manutencao_1.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,b36e87afa93f349d,sim,4,BL-82-IQ,VR3FBYHZ0RY569207,,,2026-04-01,,2026-04-01,Autel,manutencao,informacoes de manutencao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-01_BL-82-IQ_VR3FBYHZ0RY569207_manutencao_informacoes-de-manutencao.pdf,2026-04-01_VR3FBYHZ0RY569207_informacoes-de-manutencao_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,df8438ab4ee95eef,sim,1,BL-70-NG,VR3FBYHZ4RY569274,,,2026-03-17,,2026-03-17,Autel,leitura_defeitos,relatorio de diagnostico do veiculo,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/03_Marco/2026-03-17_BL-70-NG_VR3FBYHZ4RY569274_leitura_defeitos_relatorio-de-diagnostico-do-veiculo.pdf,2026-03-17_VR3FBYHZ4RY569274_relatorio-de-diagnostico-do-veiculo_1.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,df8438ab4ee95eef,sim,2,BL-70-NG,VR3FBYHZ4RY569274,,,2026-03-17,,2026-03-17,Autel,leitura_defeitos,relatorio de diagnostico do veiculo,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/03_Marco/2026-03-17_BL-70-NG_VR3FBYHZ4RY569274_leitura_defeitos_relatorio-de-diagnostico-do-veiculo.pdf,2026-03-17_VR3FBYHZ4RY569274_relatorio-de-diagnostico-do-veiculo_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,df8438ab4ee95eef,sim,3,BL-70-NG,VR3FBYHZ4RY569274,,,2026-03-17,,2026-03-17,Autel,leitura_defeitos,relatorio de diagnostico do veiculo,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/03_Marco/2026-03-17_BL-70-NG_VR3FBYHZ4RY569274_leitura_defeitos_relatorio-de-diagnostico-do-veiculo.pdf,2026-03-17_VR3FBYHZ4RY569274_relatorio-de-diagnostico-do-veiculo_3.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,df8438ab4ee95eef,sim,4,BL-70-NG,VR3FBYHZ4RY569274,,,2026-03-17,,2026-03-17,Autel,leitura_defeitos,relatorio de diagnostico do veiculo,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/03_Marco/2026-03-17_BL-70-NG_VR3FBYHZ4RY569274_leitura_defeitos_relatorio-de-diagnostico-do-veiculo.pdf,2026-03-17_VR3FBYHZ4RY569274_relatorio-de-diagnostico-do-veiculo_4.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,55a4cfe17807553e,sim,5,BL-70-NG,VR3FBYHZ4RY569274,,,2026-03-17,,2026-03-17,Autel,manutencao,informacoes de manutencao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/03_Marco/2026-03-17_BL-70-NG_VR3FBYHZ4RY569274_manutencao_informacoes-de-manutencao.pdf,2026-03-17_VR3FBYHZ4RY569274_informacoes-de-manutencao_1.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,55a4cfe17807553e,sim,6,BL-70-NG,VR3FBYHZ4RY569274,,,2026-03-17,,2026-03-17,Autel,manutencao,informacoes de manutencao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/03_Marco/2026-03-17_BL-70-NG_VR3FBYHZ4RY569274_manutencao_informacoes-de-manutencao.pdf,2026-03-17_VR3FBYHZ4RY569274_informacoes-de-manutencao_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,55a4cfe17807553e,sim,7,BL-70-NG,VR3FBYHZ4RY569274,,,2026-03-17,,2026-03-17,Autel,manutencao,informacoes de manutencao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/03_Marco/2026-03-17_BL-70-NG_VR3FBYHZ4RY569274_manutencao_informacoes-de-manutencao.pdf,2026-03-17_VR3FBYHZ4RY569274_informacoes-de-manutencao_3.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,55a4cfe17807553e,sim,8,BL-70-NG,VR3FBYHZ4RY569274,,,2026-03-17,,2026-03-17,Autel,manutencao,informacoes de manutencao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/03_Marco/2026-03-17_BL-70-NG_VR3FBYHZ4RY569274_manutencao_informacoes-de-manutencao.pdf,2026-03-17_VR3FBYHZ4RY569274_informacoes-de-manutencao_4.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,006628473bec853b,nao,1,BL-70-NG,VR3FBYHZ4RY569274,,,2026-05-11,12:44:56,2026-05-11 12:44:56,PSA-DIAG/Stellantis,leitura_defeitos,leitura de defeitos | codigos: P06B8 04; P119F 22,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/05_Maio/2026-05-11_BL-70-NG_VR3FBYHZ4RY569274_leitura_defeitos_leitura-de-defeitos.pdf,2026-05-11_vr3fbyhz4ry569274_leitura-de-defeitos.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:29,,,,,,,,,,,,,,,,,,,,,Dinâmica,,,,,Sim,,P06B8 04; P119F 22,Sim,Permanente,do defeitoDefeito interno não caracterizado,,Prioridade alta: diagnosticar defeitos permanentes/críticos
validado,b96a04bf3b033227,nao,2,BL-70-NG,VR3FBYHZ4RY569274,,,2026-05-11,12:46:20,2026-05-11 12:46:20,PSA-DIAG/Stellantis,lubrificacao_motor,informacoes lubrificacao motor,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/05_Maio/2026-05-11_BL-70-NG_VR3FBYHZ4RY569274_lubrificacao_motor_informacoes-lubrificacao-motor.pdf,2026-05-11_vr3fbyhz4ry569274_informacoes-lubrificacao-motor.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:29,,,,,,,,,,,,,,,,,,,,,,,12.063,,,,,,,,,,
validado,9fe37aa9670df44e,nao,3,BL-70-NG,VR3FBYHZ4RY569274,,,2026-05-11,12:46:42,2026-05-11 12:46:42,PSA-DIAG/Stellantis,identificacao_telecarregamento,identificacao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/05_Maio/2026-05-11_BL-70-NG_VR3FBYHZ4RY569274_identificacao_telecarregamento_identificacao.pdf,2026-05-11_vr3fbyhz4ry569274_identificacao.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:29,,,255.255,144.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,189d0fd970a43da4,nao,4,BL-70-NG,VR3FBYHZ4RY569274,,,2026-05-11,12:47:21,2026-05-11 12:47:21,PSA-DIAG/Stellantis,manutencao,informacoes manutencao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/05_Maio/2026-05-11_BL-70-NG_VR3FBYHZ4RY569274_manutencao_informacoes-manutencao.pdf,2026-05-11_vr3fbyhz4ry569274_informacoes-manutencao.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,b532d3ebf1e398ad,nao,1,BL-70-NG,VR3FBYHZ4RY569274,,,2026-05-13,18:12:11,2026-05-13 18:12:11,PSA-DIAG/Stellantis,lubrificacao_motor,informacoes lubrificacao motor,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/05_Maio/2026-05-13_BL-70-NG_VR3FBYHZ4RY569274_lubrificacao_motor_informacoes-lubrificacao-motor.pdf,2026-05-13_vr3fbyhz4ry569274_informacoes-lubrificacao-motor.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:29,,,,,,,,,,,,,,,,,,,,,,,1.688,,,,,,,,,,
validado,c074d7ea4c911259,nao,2,BL-70-NG,VR3FBYHZ4RY569274,,,2026-05-13,18:13:15,2026-05-13 18:13:15,PSA-DIAG/Stellantis,lubrificacao_motor,leitura de defeitos | codigos: P0113; P119F; P06B8,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/05_Maio/2026-05-13_BL-70-NG_VR3FBYHZ4RY569274_lubrificacao_motor_leitura-de-defeitos.pdf,2026-05-13_vr3fbyhz4ry569274_leitura-de-defeitos.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:29,,,,,,,,,,,,,,,,,,,,,,,12.063,,,Sim,,P0113; P119F; P06B8,Sim,Permanente,do defeitoValor superior à instrução,,Prioridade alta: diagnosticar defeitos permanentes/críticos
validado,76e5ccfa9ba192e1,nao,3,BL-70-NG,VR3FBYHZ4RY569274,,,2026-05-13,18:20:46,2026-05-13 18:20:46,PSA-DIAG/Stellantis,leitura_defeitos,leitura de defeitos_pos,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/05_Maio/2026-05-13_BL-70-NG_VR3FBYHZ4RY569274_leitura_defeitos_leitura-de-defeitos-pos.pdf,2026-05-13_vr3fbyhz4ry569274_leitura-de-defeitos_pos.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:29,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,Analisar códigos de defeito e confirmar recorrência
